crop,temperature,humidity,rainfall,wind_speed,soil_ph,n_content,p_content,k_content,crop_health_score,health_status,risk_level,primary_risk_factor
Peach,27.78,67.46,65.38,11.2,7.35,29.4,46.3,91.0,98.0,Healthy,Low,Optimal Conditions
Peach,25.53,57.22,72.47,13.64,6.59,124.9,64.1,59.3,98.0,Healthy,Low,Optimal Conditions
Peach,29.85,75.62,132.04,17.27,5.83,80.3,38.5,43.0,76.2,Healthy,Low,Humidity Deviation
Peach,8.55,93.4,207.87,54.53,6.54,130.7,26.4,25.7,5.0,High Risk,High,Rainfall Deviation
Peach,25.83,70.78,26.78,23.35,6.47,133.5,33.7,36.6,79.5,Healthy,Low,Rainfall Deviation
Peach,42.21,89.73,4.17,35.34,6.44,129.8,70.4,62.3,5.0,High Risk,High,Temperature Deviation
Peach,9.51,16.7,263.53,31.92,6.34,94.9,60.3,15.0,5.0,High Risk,High,Rainfall Deviation
Peach,14.42,93.43,8.17,29.3,5.88,118.1,12.7,91.6,22.2,High Risk,High,Humidity Deviation
Peach,23.92,65.47,71.55,7.94,6.08,104.0,30.4,67.7,98.0,Healthy,Low,Optimal Conditions
Peach,22.61,62.49,63.59,17.23,7.37,43.2,70.8,47.9,98.0,Healthy,Low,Optimal Conditions
Peach,12.73,42.59,76.72,20.36,7.49,38.8,66.7,83.5,72.6,At Risk,Moderate,Temperature Deviation
Peach,3.64,15.56,9.1,40.98,5.59,107.5,18.1,39.9,5.0,High Risk,High,Temperature Deviation
Peach,31.82,84.63,85.95,30.98,6.97,107.2,29.3,22.8,62.8,At Risk,Moderate,Humidity Deviation
Peach,13.98,22.21,7.95,42.28,5.55,53.8,74.9,117.4,14.7,High Risk,High,Rainfall Deviation
Peach,11.05,13.59,188.23,31.07,6.29,66.3,32.9,119.8,17.2,High Risk,High,Humidity Deviation
Peach,24.43,53.49,101.98,18.71,6.3,118.8,30.0,29.7,98.0,Healthy,Low,Optimal Conditions
Peach,21.42,57.95,78.65,11.17,6.92,49.5,11.5,66.4,98.0,Healthy,Low,Optimal Conditions
Peach,18.6,52.68,85.5,8.52,7.26,40.8,11.6,62.0,98.0,Healthy,Low,Optimal Conditions
Peach,37.58,12.63,6.48,37.84,5.67,62.9,58.1,109.3,5.0,High Risk,High,Temperature Deviation
Peach,11.09,97.08,7.01,37.2,7.25,81.1,61.9,67.0,6.6,High Risk,High,Humidity Deviation
Peach,12.17,89.7,104.31,26.67,6.58,82.1,67.4,33.0,50.0,At Risk,Moderate,Humidity Deviation
Peach,29.24,39.69,121.28,10.03,6.92,105.5,45.6,51.1,78.6,Healthy,Low,Humidity Deviation
Peach,34.76,97.9,216.19,26.9,6.76,70.0,82.8,115.9,5.0,High Risk,High,Rainfall Deviation
Peach,20.81,55.47,65.03,12.24,6.53,88.8,63.0,21.6,98.0,Healthy,Low,Optimal Conditions
Peach,28.02,66.92,64.74,29.56,6.38,61.1,18.2,50.4,98.0,Healthy,Low,Optimal Conditions
Peach,26.03,66.14,80.86,8.89,5.74,122.1,80.2,43.0,98.0,Healthy,Low,Optimal Conditions
Peach,17.94,34.34,43.4,10.25,5.58,123.0,65.8,119.6,71.3,At Risk,Moderate,Humidity Deviation
Peach,26.49,63.92,92.02,10.35,6.25,121.5,67.1,85.4,98.0,Healthy,Low,Optimal Conditions
Peach,19.84,69.25,82.72,16.72,6.28,111.7,19.5,19.4,98.0,Healthy,Low,Optimal Conditions
Peach,26.53,51.13,69.54,22.58,5.81,122.3,36.3,53.5,98.0,Healthy,Low,Optimal Conditions
Peach,21.23,61.15,79.43,8.89,7.31,57.0,65.9,51.5,98.0,Healthy,Low,Optimal Conditions
Peach,20.36,65.05,96.86,5.33,5.62,130.7,81.1,68.1,98.0,Healthy,Low,Optimal Conditions
Peach,12.27,82.01,114.73,13.51,6.28,30.3,56.4,51.3,60.2,At Risk,Moderate,Temperature Deviation
Peach,40.15,94.14,1.89,48.86,6.7,123.1,16.5,26.1,5.0,High Risk,High,Temperature Deviation
Peach,8.97,17.39,196.07,47.49,7.36,89.4,51.0,117.4,5.0,High Risk,High,Temperature Deviation
Peach,19.42,53.25,109.47,14.78,6.11,49.9,14.5,28.9,98.0,Healthy,Low,Optimal Conditions
Peach,31.89,89.71,8.81,28.69,5.71,135.7,88.3,59.7,25.0,High Risk,High,Rainfall Deviation
Peach,28.74,76.62,125.73,12.19,7.07,97.7,49.2,73.1,81.4,Healthy,Low,Humidity Deviation
Peach,28.31,76.21,131.1,10.53,5.76,121.5,68.6,58.7,81.8,Healthy,Low,Humidity Deviation
Peach,11.38,15.99,185.18,38.4,5.9,55.1,49.6,99.6,14.4,High Risk,High,Humidity Deviation
Peach,16.88,52.16,141.35,25.2,6.98,23.9,11.7,18.8,84.7,Healthy,Low,Rainfall Deviation
Peach,32.84,14.03,3.7,40.89,5.88,53.3,38.5,97.5,9.0,High Risk,High,Rainfall Deviation
Peach,35.77,94.39,257.71,54.88,6.76,132.1,57.2,40.3,5.0,High Risk,High,Rainfall Deviation
Peach,23.56,68.13,63.62,14.07,7.04,33.8,19.3,53.4,98.0,Healthy,Low,Optimal Conditions
Peach,19.98,53.97,66.53,14.16,6.88,104.4,52.6,115.1,98.0,Healthy,Low,Optimal Conditions
Grapes,39.39,97.93,196.44,57.34,6.39,94.6,24.0,94.8,5.0,High Risk,High,Rainfall Deviation
Grapes,17.08,97.43,209.94,53.39,7.88,59.3,48.0,89.1,5.0,High Risk,High,Rainfall Deviation
Grapes,38.12,17.08,1.87,37.91,6.12,135.7,31.1,114.1,7.5,High Risk,High,Rainfall Deviation
Grapes,19.06,97.47,9.62,32.56,7.48,52.4,80.2,25.3,33.5,High Risk,High,Humidity Deviation
Grapes,28.65,48.5,56.32,13.33,7.59,52.2,77.3,99.8,98.0,Healthy,Low,Optimal Conditions
Grapes,15.17,61.95,117.73,31.93,7.86,100.6,44.5,21.1,70.8,At Risk,Moderate,Temperature Deviation
Grapes,33.01,79.47,27.02,11.84,6.76,38.0,72.3,43.8,58.2,At Risk,Moderate,Humidity Deviation
Grapes,22.82,52.14,51.41,7.13,6.31,57.3,74.0,103.5,98.0,Healthy,Low,Optimal Conditions
Grapes,21.49,57.68,82.18,19.46,5.52,69.6,68.7,102.0,98.0,Healthy,Low,Optimal Conditions
Grapes,28.17,50.78,52.98,12.34,5.9,108.4,69.3,103.4,98.0,Healthy,Low,Optimal Conditions
Grapes,20.16,50.19,68.71,15.41,6.46,84.3,51.9,32.3,98.0,Healthy,Low,Optimal Conditions
Grapes,18.64,66.45,26.29,13.44,6.9,48.8,13.9,112.3,76.5,Healthy,Low,Rainfall Deviation
Grapes,28.61,51.66,87.34,19.79,6.34,90.9,71.8,28.0,98.0,Healthy,Low,Optimal Conditions
Grapes,29.43,68.1,80.84,27.19,6.78,98.9,71.8,106.8,95.3,Healthy,Low,Optimal Conditions
Grapes,29.74,50.18,76.41,6.54,5.55,31.5,35.6,18.3,98.0,Healthy,Low,Optimal Conditions
Grapes,22.38,66.41,80.7,19.68,6.23,46.0,41.9,17.7,97.9,Healthy,Low,Optimal Conditions
Grapes,22.66,50.29,53.3,13.83,6.68,110.1,89.0,27.6,98.0,Healthy,Low,Optimal Conditions
Grapes,28.19,49.75,51.21,6.65,6.58,71.7,87.8,63.9,98.0,Healthy,Low,Optimal Conditions
Grapes,24.18,70.94,29.41,21.09,7.76,31.1,46.2,54.6,76.7,Healthy,Low,Rainfall Deviation
Grapes,31.93,59.67,65.55,17.44,6.72,124.7,31.3,38.5,98.0,Healthy,Low,Optimal Conditions
Grapes,26.46,50.83,55.88,19.92,7.75,96.2,81.3,113.2,98.0,Healthy,Low,Optimal Conditions
Grapes,32.99,64.24,42.3,19.32,7.62,120.6,24.8,29.9,90.6,Healthy,Low,Rainfall Deviation
Grapes,41.99,22.38,145.06,40.17,6.89,36.3,38.9,85.0,5.0,High Risk,High,Temperature Deviation
Grapes,13.62,28.18,20.49,15.27,7.86,38.1,69.4,15.1,36.8,High Risk,High,Temperature Deviation
Grapes,23.05,63.76,78.18,14.84,7.68,138.4,75.3,91.6,98.0,Healthy,Low,Optimal Conditions
Grapes,19.61,35.96,47.78,23.71,6.49,89.9,48.8,43.8,86.2,Healthy,Low,Humidity Deviation
Grapes,30.49,57.7,50.06,9.9,6.35,104.8,66.0,63.7,98.0,Healthy,Low,Optimal Conditions
Grapes,33.4,93.15,215.03,35.29,7.59,86.2,49.2,118.6,19.0,High Risk,High,Rainfall Deviation
Grapes,26.34,58.65,55.01,10.31,7.5,48.4,49.5,81.2,98.0,Healthy,Low,Optimal Conditions
Grapes,38.97,80.24,92.36,25.23,7.93,23.5,35.1,49.7,48.2,High Risk,High,Temperature Deviation
Grapes,27.52,55.28,50.75,11.17,7.05,80.6,79.8,56.9,98.0,Healthy,Low,Optimal Conditions
Grapes,23.42,47.71,60.01,10.43,7.19,58.9,80.7,46.5,98.0,Healthy,Low,Optimal Conditions
Grapes,22.03,63.69,68.19,11.05,5.67,108.0,65.6,54.5,98.0,Healthy,Low,Optimal Conditions
Grapes,19.77,82.44,100.66,17.99,7.96,47.8,27.8,90.1,68.3,At Risk,Moderate,Humidity Deviation
Grapes,24.79,50.85,56.75,13.7,6.43,75.5,25.7,95.6,98.0,Healthy,Low,Optimal Conditions
Grapes,24.11,50.04,67.38,11.95,6.82,136.1,82.4,79.0,98.0,Healthy,Low,Optimal Conditions
Grapes,27.35,46.79,78.41,10.85,7.59,133.1,43.4,63.4,98.0,Healthy,Low,Optimal Conditions
Grapes,35.16,72.76,79.02,12.8,6.82,20.7,66.8,63.4,75.7,Healthy,Low,Temperature Deviation
Grapes,28.46,73.76,21.54,22.35,6.5,116.8,14.4,35.7,66.9,At Risk,Moderate,Rainfall Deviation
Grapes,30.97,33.24,113.42,15.32,6.3,65.6,26.3,52.9,75.5,Healthy,Low,Humidity Deviation
Grapes,31.95,60.67,84.4,18.83,7.16,41.1,70.7,16.6,98.0,Healthy,Low,Optimal Conditions
Grapes,20.36,47.71,80.08,18.28,6.2,34.3,31.8,82.9,98.0,Healthy,Low,Optimal Conditions
Grapes,31.53,47.62,89.61,5.19,6.63,50.2,55.3,25.1,98.0,Healthy,Low,Optimal Conditions
Grapes,16.89,95.75,136.08,58.65,5.98,129.1,58.5,77.0,8.6,High Risk,High,Humidity Deviation
Grapes,28.98,54.57,78.85,17.14,6.81,51.6,21.3,31.9,98.0,Healthy,Low,Optimal Conditions
Grapes,36.1,91.02,9.96,59.73,6.41,98.4,60.9,97.6,5.0,High Risk,High,Humidity Deviation
Grapes,23.72,65.18,100.26,24.24,6.19,53.4,74.1,90.4,95.2,Healthy,Low,Optimal Conditions
Grapes,17.36,78.36,107.01,15.89,6.25,126.1,62.0,98.8,63.2,At Risk,Moderate,Humidity Deviation
Grapes,31.96,47.82,88.48,18.53,6.88,90.2,72.0,47.2,98.0,Healthy,Low,Optimal Conditions
Grapes,21.41,81.33,40.7,21.25,6.92,119.4,69.4,104.9,69.0,At Risk,Moderate,Humidity Deviation
Grapes,29.51,40.75,42.92,17.12,6.7,125.7,87.9,15.3,89.9,Healthy,Low,Humidity Deviation
Grapes,34.57,41.51,110.36,22.68,5.86,116.4,34.6,96.0,76.5,Healthy,Low,Temperature Deviation
Grapes,20.53,61.79,56.0,12.82,7.55,135.0,38.2,44.8,98.0,Healthy,Low,Optimal Conditions
Grapes,31.45,77.47,67.33,11.82,5.97,53.2,89.6,58.8,81.3,Healthy,Low,Humidity Deviation
Grapes,27.31,47.15,39.4,28.17,7.98,97.6,52.3,53.3,92.6,Healthy,Low,Rainfall Deviation
Grapes,27.88,46.25,88.25,14.71,7.9,52.7,85.7,79.3,98.0,Healthy,Low,Optimal Conditions
Grapes,39.91,91.68,9.05,42.82,6.89,126.0,11.3,22.0,5.0,High Risk,High,Humidity Deviation
Grapes,20.36,58.16,75.36,8.16,5.87,37.5,86.3,87.8,98.0,Healthy,Low,Optimal Conditions
Grapes,26.01,85.07,41.1,14.66,6.67,91.2,79.3,102.5,63.7,At Risk,Moderate,Humidity Deviation
Grapes,27.77,50.96,75.32,18.69,7.06,56.5,61.5,109.8,98.0,Healthy,Low,Optimal Conditions
Grapes,25.79,51.42,59.66,10.94,6.48,45.3,42.3,81.5,98.0,Healthy,Low,Optimal Conditions
Grapes,31.87,50.92,74.95,9.25,6.48,85.9,58.9,95.9,98.0,Healthy,Low,Optimal Conditions
Grapes,24.22,66.47,83.96,10.67,6.34,51.9,73.1,54.2,97.8,Healthy,Low,Optimal Conditions
Grapes,36.78,65.77,108.75,29.05,5.52,126.3,27.2,110.8,71.4,At Risk,Moderate,Temperature Deviation
Grapes,25.46,63.68,54.39,16.18,6.48,22.9,85.1,27.4,98.0,Healthy,Low,Optimal Conditions
Grapes,35.14,44.29,28.66,20.38,5.54,29.5,58.6,35.4,71.7,At Risk,Moderate,Rainfall Deviation
Grapes,27.04,80.77,45.83,14.53,5.61,105.1,77.7,88.6,73.4,At Risk,Moderate,Humidity Deviation
Grapes,25.58,67.43,92.89,14.77,7.81,81.8,48.5,119.6,95.1,Healthy,Low,Optimal Conditions
Grapes,30.25,62.25,59.31,6.42,7.94,71.1,10.2,67.4,98.0,Healthy,Low,Optimal Conditions
Grapes,33.42,69.74,57.9,22.25,7.88,39.5,62.5,64.8,87.2,Healthy,Low,Humidity Deviation
Grapes,29.53,61.21,78.58,6.25,6.36,25.6,37.5,83.0,98.0,Healthy,Low,Optimal Conditions
Grapes,21.96,69.95,101.15,14.55,7.57,93.9,61.7,67.3,87.6,Healthy,Low,Humidity Deviation
Grapes,20.19,12.19,171.61,53.97,6.87,107.8,37.8,92.0,8.7,High Risk,High,Rainfall Deviation
Grapes,21.83,57.75,67.96,17.43,6.35,112.1,21.1,112.7,98.0,Healthy,Low,Optimal Conditions
Grapes,22.77,60.78,87.92,18.77,6.09,100.6,53.7,91.1,98.0,Healthy,Low,Optimal Conditions
Grapes,18.12,37.28,115.04,28.74,6.76,83.1,26.3,90.7,73.0,At Risk,Moderate,Rainfall Deviation
Grapes,28.91,53.18,54.34,7.6,7.53,51.0,31.1,112.6,98.0,Healthy,Low,Optimal Conditions
Grapes,32.65,41.15,91.21,22.15,7.17,118.3,46.7,113.0,92.2,Healthy,Low,Optimal Conditions
Grapes,20.81,42.05,92.82,14.64,5.69,139.6,31.6,29.8,95.2,Healthy,Low,Optimal Conditions
Grapes,30.05,57.29,56.63,22.03,7.45,38.9,52.5,35.6,98.0,Healthy,Low,Optimal Conditions
Grapes,20.19,38.94,50.49,23.01,6.62,51.3,82.8,53.8,92.7,Healthy,Low,Humidity Deviation
Grapes,19.94,71.46,111.46,26.97,7.44,92.0,50.6,72.8,80.6,Healthy,Low,Humidity Deviation
Grapes,25.9,71.2,99.29,15.46,7.48,79.6,10.6,77.1,86.6,Healthy,Low,Humidity Deviation
Grapes,24.56,71.18,78.35,16.91,7.76,137.8,26.8,60.2,90.7,Healthy,Low,Humidity Deviation
Grapes,15.63,24.32,6.39,31.78,6.15,123.1,74.9,97.9,29.3,High Risk,High,Rainfall Deviation
Grapes,31.05,41.36,51.1,24.43,6.6,37.8,51.5,113.0,95.6,Healthy,Low,Optimal Conditions
Grapes,21.63,69.13,79.06,21.04,7.59,54.1,22.6,43.6,93.8,Healthy,Low,Humidity Deviation
Grapes,31.12,62.45,62.34,8.7,7.76,20.2,58.0,111.2,98.0,Healthy,Low,Optimal Conditions
Grapes,37.6,42.64,18.82,23.03,7.89,101.4,17.4,93.5,53.0,At Risk,Moderate,Temperature Deviation
Grapes,31.06,50.73,68.93,16.2,6.14,41.8,10.2,66.2,98.0,Healthy,Low,Optimal Conditions
Grapes,15.72,91.25,3.82,50.13,6.68,128.5,40.4,70.2,5.0,High Risk,High,Humidity Deviation
Grapes,23.73,62.33,63.34,8.8,6.86,29.4,52.5,46.9,98.0,Healthy,Low,Optimal Conditions
Grapes,29.5,58.24,67.84,13.66,7.42,109.5,24.8,46.6,98.0,Healthy,Low,Optimal Conditions
Grapes,22.25,45.24,56.96,17.12,6.86,61.0,58.7,92.7,98.0,Healthy,Low,Optimal Conditions
Grapes,25.59,46.28,73.88,10.35,6.58,70.7,60.6,75.1,98.0,Healthy,Low,Optimal Conditions
Grapes,20.2,57.42,85.18,16.54,7.95,36.7,27.8,71.6,98.0,Healthy,Low,Optimal Conditions
Grapes,20.41,53.05,61.51,8.96,7.88,48.6,20.4,28.2,98.0,Healthy,Low,Optimal Conditions
Grapes,19.72,94.93,9.82,44.12,6.88,130.6,12.1,57.8,22.2,High Risk,High,Humidity Deviation
Grapes,26.85,45.19,78.44,12.27,7.25,73.7,47.9,109.0,98.0,Healthy,Low,Optimal Conditions
Grapes,22.61,56.19,76.41,10.32,6.8,47.3,20.9,40.0,98.0,Healthy,Low,Optimal Conditions
Grapes,8.32,17.53,8.11,46.95,7.56,60.9,55.5,96.6,5.0,High Risk,High,Temperature Deviation
Grapes,23.88,68.47,35.36,10.59,6.05,72.2,16.4,90.2,84.5,Healthy,Low,Rainfall Deviation
Grapes,16.72,35.58,64.21,12.79,7.24,83.9,86.4,18.9,77.2,Healthy,Low,Temperature Deviation
Grapes,20.83,62.58,73.76,13.02,5.83,78.7,41.9,48.2,98.0,Healthy,Low,Optimal Conditions
Grapes,13.44,83.53,114.48,18.53,7.89,68.5,64.5,82.6,38.4,High Risk,High,Humidity Deviation
Grapes,28.92,49.17,65.54,16.73,7.86,87.2,51.6,68.0,98.0,Healthy,Low,Optimal Conditions
Grapes,39.73,22.79,8.56,27.77,7.83,52.6,36.8,39.5,13.4,High Risk,High,Temperature Deviation
Grapes,28.31,56.81,82.39,5.62,7.82,59.7,83.0,26.2,98.0,Healthy,Low,Optimal Conditions
Grapes,15.6,64.6,84.93,11.47,6.23,55.3,38.4,53.5,84.6,Healthy,Low,Temperature Deviation
Grapes,21.1,45.11,79.44,10.06,7.03,56.8,88.7,48.1,98.0,Healthy,Low,Optimal Conditions
Grapes,25.27,34.73,100.7,27.47,7.93,38.0,82.5,50.8,82.9,Healthy,Low,Humidity Deviation
Grapes,25.62,57.54,89.79,14.0,7.82,50.6,41.9,68.0,98.0,Healthy,Low,Optimal Conditions
Grapes,31.72,59.51,69.16,16.27,6.67,22.1,53.5,80.6,98.0,Healthy,Low,Optimal Conditions
Grapes,9.86,16.57,202.43,34.12,7.17,28.8,40.6,69.0,5.0,High Risk,High,Rainfall Deviation
Grapes,18.4,90.77,167.2,37.67,6.58,33.9,22.2,74.7,21.1,High Risk,High,Humidity Deviation
Grapes,22.42,49.69,67.76,5.68,6.75,131.4,12.0,81.3,98.0,Healthy,Low,Optimal Conditions
Grapes,12.0,95.59,2.29,43.04,6.69,54.6,66.7,70.0,5.0,High Risk,High,Humidity Deviation
Grapes,20.01,45.41,53.04,10.56,6.26,38.8,51.2,116.9,98.0,Healthy,Low,Optimal Conditions
Grapes,23.01,54.24,75.63,14.0,6.8,108.5,77.7,119.9,98.0,Healthy,Low,Optimal Conditions
Grapes,25.56,43.62,55.62,29.55,7.78,21.8,88.2,53.5,98.0,Healthy,Low,Optimal Conditions
Grapes,17.71,90.68,8.11,32.52,7.3,90.9,29.1,101.5,27.7,High Risk,High,Humidity Deviation
Grapes,30.38,66.26,37.75,15.29,5.59,107.2,28.7,78.7,89.5,Healthy,Low,Rainfall Deviation
Grapes,34.45,94.51,211.8,45.78,6.33,47.0,85.6,48.1,5.0,High Risk,High,Rainfall Deviation
Grapes,30.76,47.85,73.38,16.76,6.18,121.3,71.6,66.0,98.0,Healthy,Low,Optimal Conditions
Grapes,31.64,57.48,70.68,18.28,6.55,87.6,78.7,56.3,98.0,Healthy,Low,Optimal Conditions
Grapes,30.48,60.19,107.8,30.06,6.78,51.0,18.2,31.4,92.1,Healthy,Low,Rainfall Deviation
Grapes,18.11,84.03,103.62,19.49,7.9,136.2,13.1,89.2,58.8,At Risk,Moderate,Humidity Deviation
Grapes,28.1,57.74,63.2,19.8,6.39,95.8,75.1,30.3,98.0,Healthy,Low,Optimal Conditions
Grapes,22.39,60.64,82.05,8.84,5.51,70.8,65.0,80.4,98.0,Healthy,Low,Optimal Conditions
Grapes,23.62,54.49,50.6,6.11,5.91,95.0,27.5,59.5,98.0,Healthy,Low,Optimal Conditions
Grapes,27.37,22.52,35.04,10.25,7.89,56.0,46.8,56.4,62.6,At Risk,Moderate,Humidity Deviation
Grapes,20.19,39.36,31.65,12.3,6.23,68.3,65.2,113.6,80.4,Healthy,Low,Rainfall Deviation
Grapes,38.26,20.29,203.71,30.33,7.97,109.5,43.2,113.3,5.3,High Risk,High,Rainfall Deviation
Grapes,21.05,58.65,57.12,18.76,7.6,56.8,81.1,19.5,98.0,Healthy,Low,Optimal Conditions
Grapes,27.47,61.95,52.47,10.51,7.23,22.7,24.8,78.7,98.0,Healthy,Low,Optimal Conditions
Grapes,31.89,60.69,78.23,9.02,5.62,137.5,21.8,102.2,98.0,Healthy,Low,Optimal Conditions
Grapes,24.49,58.87,87.81,5.3,6.15,111.8,23.9,26.7,98.0,Healthy,Low,Optimal Conditions
Grapes,26.03,60.35,88.47,9.01,5.8,68.3,14.4,49.8,98.0,Healthy,Low,Optimal Conditions
Grapes,36.81,75.1,52.32,27.87,7.15,137.3,75.6,96.6,65.6,At Risk,Moderate,Temperature Deviation
Grapes,39.59,89.32,153.83,49.36,6.01,67.2,34.2,55.9,5.0,High Risk,High,Humidity Deviation
Grapes,24.14,60.82,62.0,17.22,6.92,113.7,83.5,29.5,98.0,Healthy,Low,Optimal Conditions
Grapes,20.67,53.14,59.5,13.58,7.46,78.4,36.7,31.0,98.0,Healthy,Low,Optimal Conditions
Grapes,28.13,45.61,86.83,13.91,6.38,25.0,43.1,106.1,98.0,Healthy,Low,Optimal Conditions
Grapes,36.95,93.93,153.79,42.87,6.34,62.2,61.6,108.0,5.1,High Risk,High,Humidity Deviation
Grapes,36.48,37.89,114.25,29.32,5.77,26.8,79.9,79.4,62.8,At Risk,Moderate,Temperature Deviation
Grapes,26.74,49.43,87.88,17.41,7.91,42.4,77.5,73.8,98.0,Healthy,Low,Optimal Conditions
Grapes,25.76,63.89,77.66,10.4,8.0,61.5,75.1,97.4,98.0,Healthy,Low,Optimal Conditions
Grapes,16.81,44.51,73.89,11.12,7.17,90.8,56.0,26.6,88.3,Healthy,Low,Temperature Deviation
Grapes,29.75,48.5,85.31,6.82,5.92,77.3,85.6,49.6,98.0,Healthy,Low,Optimal Conditions
Grapes,18.35,72.65,54.94,26.63,7.45,98.4,48.3,82.8,82.8,Healthy,Low,Humidity Deviation
Grapes,22.49,63.55,86.89,15.86,6.32,97.9,65.0,69.1,98.0,Healthy,Low,Optimal Conditions
Grapes,13.78,86.6,106.8,24.42,7.96,78.0,41.6,41.0,38.4,High Risk,High,Humidity Deviation
Grapes,32.95,93.7,167.78,36.06,6.99,99.3,32.5,56.6,25.0,High Risk,High,Humidity Deviation
Grapes,23.11,60.01,109.38,20.61,6.64,114.5,25.4,31.0,91.4,Healthy,Low,Rainfall Deviation
Grapes,18.46,77.81,36.86,25.68,5.98,71.1,24.7,33.6,66.2,At Risk,Moderate,Humidity Deviation
Grapes,27.13,59.79,52.27,9.13,7.15,67.1,66.4,94.7,98.0,Healthy,Low,Optimal Conditions
Grapes,24.57,59.58,65.14,5.09,6.34,124.7,86.2,73.9,98.0,Healthy,Low,Optimal Conditions
Grapes,25.59,49.72,56.73,12.4,7.34,46.7,82.8,32.7,98.0,Healthy,Low,Optimal Conditions
Grapes,27.02,53.11,55.6,27.94,6.69,41.7,31.7,59.0,98.0,Healthy,Low,Optimal Conditions
Grapes,24.18,47.64,86.53,5.45,6.6,137.6,62.8,52.3,98.0,Healthy,Low,Optimal Conditions
Grapes,31.57,45.28,77.26,18.2,5.56,107.0,89.9,82.2,98.0,Healthy,Low,Optimal Conditions
Grapes,30.49,56.08,79.98,13.82,5.6,45.6,16.3,26.2,98.0,Healthy,Low,Optimal Conditions
Grapes,25.05,48.57,84.23,16.25,6.93,78.7,30.5,64.9,98.0,Healthy,Low,Optimal Conditions
Grapes,29.18,77.32,37.0,12.02,6.31,125.6,67.0,97.5,72.4,At Risk,Moderate,Humidity Deviation
Grapes,18.62,31.81,40.66,28.57,7.06,55.2,67.1,51.2,72.8,At Risk,Moderate,Humidity Deviation
Grapes,34.03,70.62,36.63,17.08,7.58,24.2,29.2,59.6,74.1,At Risk,Moderate,Rainfall Deviation
Grapes,17.58,71.15,97.96,31.66,7.53,43.1,56.2,22.0,78.8,Healthy,Low,Humidity Deviation
Grapes,22.07,51.71,77.15,12.49,7.83,45.5,39.1,49.6,98.0,Healthy,Low,Optimal Conditions
Grapes,31.92,52.74,87.62,10.86,6.01,34.3,78.4,18.4,98.0,Healthy,Low,Optimal Conditions
Grapes,13.21,10.43,173.22,53.96,7.64,85.3,85.0,18.2,5.0,High Risk,High,Rainfall Deviation
Grapes,20.98,46.16,66.98,19.1,7.19,99.1,40.8,71.0,98.0,Healthy,Low,Optimal Conditions
Grapes,26.21,59.93,72.35,11.28,7.61,54.5,48.5,117.7,98.0,Healthy,Low,Optimal Conditions
Grapes,15.16,16.69,200.96,38.35,6.82,31.7,55.7,16.6,8.0,High Risk,High,Rainfall Deviation
Grapes,41.48,19.28,9.32,26.96,6.79,69.0,52.2,105.3,5.0,High Risk,High,Temperature Deviation
Grapes,29.16,58.34,58.15,16.01,6.74,77.7,48.6,114.7,98.0,Healthy,Low,Optimal Conditions
Grapes,14.04,98.62,7.55,53.85,6.86,137.5,43.9,35.5,5.0,High Risk,High,Humidity Deviation
Grapes,28.84,58.18,81.13,6.1,6.95,131.9,18.6,24.9,98.0,Healthy,Low,Optimal Conditions
Grapes,27.52,37.99,99.83,20.31,6.64,126.4,53.1,89.5,87.2,Healthy,Low,Humidity Deviation
Grapes,26.74,59.53,61.86,15.33,6.92,72.1,67.0,48.3,98.0,Healthy,Low,Optimal Conditions
Grapes,32.51,27.93,45.15,10.75,6.01,24.2,25.2,21.5,74.1,At Risk,Moderate,Humidity Deviation
Grapes,27.82,85.11,91.68,18.61,5.55,40.5,27.4,68.6,69.1,At Risk,Moderate,Humidity Deviation
Grapes,24.34,60.01,82.31,16.93,7.24,85.0,54.1,115.1,98.0,Healthy,Low,Optimal Conditions
Grapes,41.84,91.01,180.25,47.48,6.22,37.1,64.0,62.3,5.0,High Risk,High,Rainfall Deviation
Grapes,21.65,56.61,79.02,9.26,7.34,42.0,37.1,93.2,98.0,Healthy,Low,Optimal Conditions
Grapes,30.87,23.93,101.7,13.11,6.78,28.7,29.5,76.2,69.5,At Risk,Moderate,Humidity Deviation
Grapes,28.46,65.75,78.6,21.12,7.67,136.2,61.0,51.8,98.0,Healthy,Low,Optimal Conditions
Grapes,37.68,32.5,41.0,14.76,6.94,41.5,21.3,83.7,56.0,At Risk,Moderate,Temperature Deviation
Grapes,9.97,14.71,143.74,26.15,6.29,107.2,27.7,35.8,11.0,High Risk,High,Temperature Deviation
Grapes,32.76,95.65,8.8,26.56,6.19,41.6,66.9,90.1,33.1,High Risk,High,Humidity Deviation
Grapes,25.49,74.88,108.01,11.88,7.54,127.0,40.2,45.9,77.2,Healthy,Low,Humidity Deviation
Grapes,34.77,44.71,118.68,20.02,5.71,132.6,16.4,31.7,75.8,Healthy,Low,Rainfall Deviation
Grapes,36.33,11.59,196.07,39.91,6.8,20.6,12.7,23.8,5.3,High Risk,High,Rainfall Deviation
Grapes,20.46,28.61,72.87,22.12,5.71,117.2,17.1,60.0,80.3,Healthy,Low,Humidity Deviation
Grapes,26.67,45.79,58.15,7.99,7.0,51.6,21.5,16.9,98.0,Healthy,Low,Optimal Conditions
Grapes,44.79,92.57,4.57,30.71,7.46,134.7,71.4,116.1,5.0,High Risk,High,Temperature Deviation
