crop,temperature,humidity,rainfall,wind_speed,soil_ph,n_content,p_content,k_content,crop_health_score,health_status,risk_level,primary_risk_factor
Maize,24.84,65.02,79.3,6.98,6.2,100.7,72.6,70.7,98.0,Healthy,Low,Optimal Conditions
Maize,19.45,73.24,42.28,29.85,7.5,131.7,31.6,57.0,87.7,Healthy,Low,Rainfall Deviation
Maize,13.78,21.17,5.79,40.94,6.98,66.6,22.8,56.8,7.7,High Risk,High,Rainfall Deviation
Maize,20.31,80.1,95.07,10.45,7.61,75.5,43.0,41.9,92.3,Healthy,Low,Humidity Deviation
Maize,22.75,57.19,99.59,9.79,7.14,44.8,82.0,69.9,98.0,Healthy,Low,Optimal Conditions
Maize,24.01,59.14,71.98,12.6,6.91,129.4,50.2,116.4,98.0,Healthy,Low,Optimal Conditions
Maize,37.02,97.46,197.62,42.46,5.82,52.6,23.6,90.4,5.0,High Risk,High,Humidity Deviation
Maize,22.2,86.4,125.83,12.88,6.4,52.2,77.4,47.9,81.0,Healthy,Low,Humidity Deviation
Maize,13.63,91.43,231.02,54.82,6.94,51.8,65.0,98.2,5.0,High Risk,High,Rainfall Deviation
Maize,20.36,73.66,80.71,6.6,6.48,112.2,27.7,43.3,98.0,Healthy,Low,Optimal Conditions
Maize,29.92,58.95,94.53,18.88,5.65,136.5,85.8,107.9,98.0,Healthy,Low,Optimal Conditions
Maize,26.34,70.22,119.16,7.71,7.14,60.7,24.1,59.2,98.0,Healthy,Low,Optimal Conditions
Maize,17.0,83.29,22.73,19.5,5.43,31.5,62.7,82.9,55.3,At Risk,Moderate,Rainfall Deviation
Maize,20.01,56.58,105.78,13.77,5.39,78.6,67.0,106.2,98.0,Healthy,Low,Optimal Conditions
Maize,17.4,90.2,4.66,52.64,7.07,95.0,88.9,71.0,10.8,High Risk,High,Rainfall Deviation
Maize,28.28,60.04,106.64,19.36,6.97,91.5,46.8,53.3,98.0,Healthy,Low,Optimal Conditions
Maize,26.36,70.03,100.71,7.98,6.49,115.0,48.1,71.3,98.0,Healthy,Low,Optimal Conditions
Maize,25.55,87.35,50.12,27.36,6.16,34.2,89.7,97.7,75.7,Healthy,Low,Humidity Deviation
Maize,28.23,68.61,107.4,17.23,5.5,94.8,10.5,19.6,98.0,Healthy,Low,Optimal Conditions
Maize,35.13,93.3,4.83,30.42,7.34,82.6,84.7,99.6,19.9,High Risk,High,Rainfall Deviation
Maize,17.13,34.83,125.66,22.76,5.71,51.4,49.7,58.9,63.9,At Risk,Moderate,Humidity Deviation
Maize,30.0,92.73,119.72,29.61,7.23,42.1,33.7,90.3,73.4,At Risk,Moderate,Humidity Deviation
Maize,28.12,69.38,103.78,6.5,7.02,101.6,76.5,19.4,98.0,Healthy,Low,Optimal Conditions
Maize,23.73,57.98,93.5,18.76,6.24,121.4,10.0,32.7,98.0,Healthy,Low,Optimal Conditions
Maize,23.28,73.16,65.82,14.1,6.38,132.6,19.8,37.3,98.0,Healthy,Low,Optimal Conditions
Maize,24.34,60.56,112.19,14.07,6.77,83.8,17.3,61.7,98.0,Healthy,Low,Optimal Conditions
Maize,8.68,98.8,0.03,52.54,6.79,29.9,75.9,86.1,5.0,High Risk,High,Temperature Deviation
Maize,20.8,71.74,64.73,6.37,6.33,36.2,83.1,64.4,98.0,Healthy,Low,Optimal Conditions
Maize,30.23,85.81,69.6,24.67,5.86,90.6,55.7,65.8,82.8,Healthy,Low,Humidity Deviation
Maize,32.19,81.64,67.99,28.3,7.54,110.0,77.4,64.4,81.3,Healthy,Low,Humidity Deviation
Maize,23.93,67.32,67.45,13.69,6.9,72.7,86.3,78.9,98.0,Healthy,Low,Optimal Conditions
Maize,24.79,68.51,79.42,6.19,6.7,133.7,48.8,110.1,98.0,Healthy,Low,Optimal Conditions
Maize,44.75,15.96,201.59,46.25,6.44,123.9,12.6,82.6,5.0,High Risk,High,Temperature Deviation
Maize,33.85,37.74,52.02,22.32,6.33,135.9,58.3,93.7,59.2,At Risk,Moderate,Humidity Deviation
Maize,36.42,12.28,204.27,25.19,7.66,125.3,81.6,84.2,16.2,High Risk,High,Humidity Deviation
Maize,28.94,60.83,93.76,6.5,7.51,36.9,28.0,73.6,98.0,Healthy,Low,Optimal Conditions
Maize,20.09,53.35,141.21,20.25,6.53,36.4,37.3,34.7,90.9,Healthy,Low,Rainfall Deviation
Maize,11.36,94.42,234.33,48.84,7.11,80.4,81.5,113.3,5.0,High Risk,High,Rainfall Deviation
Maize,32.98,93.75,4.42,56.81,5.35,61.8,67.5,95.5,5.0,High Risk,High,Rainfall Deviation
Maize,20.17,67.36,63.79,6.62,6.86,57.5,37.8,66.1,98.0,Healthy,Low,Optimal Conditions
Maize,37.57,20.81,252.82,59.35,6.11,104.4,27.8,42.4,5.0,High Risk,High,Rainfall Deviation
Maize,18.46,58.55,42.15,24.72,7.09,129.9,86.6,16.1,84.2,Healthy,Low,Rainfall Deviation
Maize,42.42,97.03,8.37,48.86,7.68,47.9,59.9,63.3,5.0,High Risk,High,Temperature Deviation
Maize,20.14,57.38,98.95,13.51,6.63,23.8,47.5,112.1,98.0,Healthy,Low,Optimal Conditions
Maize,26.25,70.6,107.04,12.79,7.36,67.0,81.1,40.2,98.0,Healthy,Low,Optimal Conditions
Maize,20.53,70.91,85.02,8.44,5.86,128.2,76.7,73.1,98.0,Healthy,Low,Optimal Conditions
Maize,30.25,75.25,83.73,20.16,5.35,47.3,48.0,59.6,98.0,Healthy,Low,Optimal Conditions
Maize,9.94,19.4,4.11,38.16,6.84,79.4,77.9,106.8,5.0,High Risk,High,Temperature Deviation
Maize,21.36,67.61,78.07,5.28,7.43,47.2,84.3,90.3,98.0,Healthy,Low,Optimal Conditions
Maize,22.94,48.53,145.98,25.9,6.85,107.4,48.2,68.0,83.6,Healthy,Low,Rainfall Deviation
Maize,15.87,96.62,5.02,28.19,6.93,107.0,87.2,42.3,21.0,High Risk,High,Humidity Deviation
Maize,25.46,69.14,107.42,7.91,5.93,81.5,36.4,105.4,98.0,Healthy,Low,Optimal Conditions
Maize,28.68,56.64,49.66,21.13,6.11,107.1,50.8,28.6,94.0,Healthy,Low,Rainfall Deviation
Maize,12.28,88.36,143.78,10.26,6.71,80.2,79.9,23.8,45.0,High Risk,High,Temperature Deviation
Maize,21.56,33.49,23.13,17.93,7.25,93.4,72.3,90.5,52.7,At Risk,Moderate,Humidity Deviation
Maize,31.64,90.06,110.31,30.36,7.29,33.1,18.6,59.9,70.8,At Risk,Moderate,Humidity Deviation
Maize,26.19,57.87,91.34,5.11,6.06,101.3,48.7,117.7,98.0,Healthy,Low,Optimal Conditions
Maize,32.59,21.08,299.75,49.97,5.31,25.6,10.3,82.8,5.0,High Risk,High,Rainfall Deviation
Maize,22.98,73.25,71.57,10.84,7.56,71.3,54.4,23.4,98.0,Healthy,Low,Optimal Conditions
Maize,16.77,87.07,108.66,15.12,6.48,124.7,67.0,75.9,70.6,At Risk,Moderate,Humidity Deviation
Maize,26.94,58.33,107.18,8.75,6.3,62.1,78.7,28.3,98.0,Healthy,Low,Optimal Conditions
Maize,33.57,48.24,107.72,21.69,5.78,54.2,71.2,64.4,77.6,Healthy,Low,Temperature Deviation
Cotton,27.85,63.06,96.16,7.35,7.72,91.9,14.6,96.6,98.0,Healthy,Low,Optimal Conditions
Cotton,24.63,58.96,70.77,10.07,7.92,34.9,87.6,73.3,98.0,Healthy,Low,Optimal Conditions
Cotton,22.44,61.83,87.98,5.8,6.23,115.5,14.0,104.8,98.0,Healthy,Low,Optimal Conditions
Cotton,38.14,30.48,71.23,29.5,7.13,97.6,53.6,20.4,52.0,At Risk,Moderate,Temperature Deviation
Cotton,20.66,70.81,101.14,24.19,6.69,118.1,55.4,19.4,97.6,Healthy,Low,Optimal Conditions
Cotton,30.51,61.26,107.02,6.09,6.39,43.2,54.3,55.2,98.0,Healthy,Low,Optimal Conditions
Cotton,28.07,60.73,66.48,12.2,7.74,44.6,33.4,51.3,98.0,Healthy,Low,Optimal Conditions
Cotton,26.7,93.33,128.91,17.99,6.36,80.1,46.5,51.2,58.1,At Risk,Moderate,Humidity Deviation
Cotton,30.9,78.32,79.43,11.06,5.5,92.0,32.7,107.5,87.5,Healthy,Low,Humidity Deviation
Cotton,24.19,55.39,58.69,13.72,6.0,71.0,46.9,17.2,98.0,Healthy,Low,Optimal Conditions
Cotton,26.72,63.92,106.53,7.69,5.81,26.3,44.9,80.4,98.0,Healthy,Low,Optimal Conditions
Cotton,18.93,91.24,4.99,33.8,7.58,112.3,29.6,20.2,29.4,High Risk,High,Humidity Deviation
Cotton,44.81,18.0,0.09,49.88,6.41,81.1,69.8,63.6,5.0,High Risk,High,Temperature Deviation
Cotton,24.48,33.27,53.55,21.28,7.64,52.8,19.7,73.4,79.9,Healthy,Low,Humidity Deviation
Cotton,25.87,62.94,79.65,14.3,7.13,108.8,66.5,71.1,98.0,Healthy,Low,Optimal Conditions
Cotton,25.84,83.11,131.33,10.95,7.22,122.4,41.9,46.8,72.6,At Risk,Moderate,Humidity Deviation
Cotton,17.34,47.51,121.53,26.88,8.22,69.1,86.2,105.9,80.0,Healthy,Low,Temperature Deviation
Cotton,22.75,58.71,74.11,13.64,7.25,110.0,50.8,26.0,98.0,Healthy,Low,Optimal Conditions
Cotton,37.67,10.13,2.31,43.37,7.13,67.0,34.8,41.4,5.0,High Risk,High,Rainfall Deviation
Cotton,26.06,53.84,63.49,9.07,6.85,98.3,78.5,45.1,98.0,Healthy,Low,Optimal Conditions
Cotton,25.17,67.89,50.59,15.17,6.93,39.3,35.7,38.6,98.0,Healthy,Low,Optimal Conditions
Cotton,42.32,90.79,201.82,46.33,5.77,76.9,25.5,36.9,5.0,High Risk,High,Temperature Deviation
Cotton,26.53,47.69,68.84,29.6,6.27,131.7,57.5,99.1,97.2,Healthy,Low,Optimal Conditions
Cotton,23.33,68.22,105.99,12.46,5.52,33.2,55.8,17.5,98.0,Healthy,Low,Optimal Conditions
Cotton,24.34,64.29,53.33,12.33,7.24,94.1,42.4,47.0,98.0,Healthy,Low,Optimal Conditions
Cotton,33.68,44.53,77.22,20.45,8.34,45.7,15.9,108.6,86.7,Healthy,Low,Temperature Deviation
Cotton,41.2,15.43,207.06,31.33,7.12,53.0,68.5,102.4,5.0,High Risk,High,Temperature Deviation
Cotton,18.48,46.69,112.18,12.18,8.23,45.8,26.4,34.1,86.4,Healthy,Low,Temperature Deviation
Cotton,29.49,67.5,86.85,7.82,6.36,77.1,86.3,41.0,98.0,Healthy,Low,Optimal Conditions
Cotton,21.74,77.04,87.15,12.82,6.17,117.3,80.3,22.5,89.4,Healthy,Low,Humidity Deviation
Cotton,29.19,52.67,57.98,5.34,5.65,51.6,15.2,53.7,98.0,Healthy,Low,Optimal Conditions
Cotton,41.05,11.74,7.5,59.04,5.61,54.2,25.6,16.2,5.0,High Risk,High,Temperature Deviation
Cotton,28.47,54.62,80.54,18.32,7.58,67.4,39.8,62.9,98.0,Healthy,Low,Optimal Conditions
Cotton,27.97,57.28,101.14,16.35,7.33,63.7,26.8,96.5,98.0,Healthy,Low,Optimal Conditions
Cotton,19.87,32.92,105.97,10.41,8.0,41.0,51.2,42.5,75.6,Healthy,Low,Humidity Deviation
Cotton,33.95,29.33,40.33,25.62,5.64,68.9,66.4,38.8,60.6,At Risk,Moderate,Humidity Deviation
Cotton,16.06,79.18,71.37,10.05,8.17,52.4,63.4,99.7,69.0,At Risk,Moderate,Temperature Deviation
Cotton,25.87,59.88,68.73,12.23,6.45,63.3,63.5,81.4,98.0,Healthy,Low,Optimal Conditions
Cotton,30.87,67.26,80.54,11.5,6.63,104.9,63.7,35.6,98.0,Healthy,Low,Optimal Conditions
Cotton,34.14,38.54,122.88,31.7,5.77,55.0,39.8,96.5,73.0,At Risk,Moderate,Humidity Deviation
Cotton,20.31,41.61,31.64,25.89,7.67,100.0,20.8,57.8,74.7,At Risk,Moderate,Rainfall Deviation
Cotton,29.98,63.1,80.43,10.15,6.05,32.8,87.5,36.0,98.0,Healthy,Low,Optimal Conditions
Cotton,31.58,60.98,97.8,5.66,7.2,67.8,71.8,19.0,98.0,Healthy,Low,Optimal Conditions
Cotton,29.79,60.45,83.0,6.46,5.9,101.2,64.0,117.8,98.0,Healthy,Low,Optimal Conditions
Cotton,23.01,72.48,28.89,27.91,7.32,133.9,37.2,26.4,81.5,Healthy,Low,Rainfall Deviation
Cotton,30.24,81.8,118.06,31.99,8.47,109.3,69.2,41.0,79.4,Healthy,Low,Humidity Deviation
Cotton,21.55,88.89,4.05,49.31,5.67,54.1,75.5,23.4,18.0,High Risk,High,Rainfall Deviation
Cotton,44.11,17.22,0.66,58.45,7.9,100.2,53.1,98.2,5.0,High Risk,High,Temperature Deviation
Cotton,31.27,77.01,73.96,14.45,8.17,123.1,16.1,26.2,89.5,Healthy,Low,Humidity Deviation
Cotton,32.33,75.42,99.49,12.35,8.27,116.6,28.4,41.9,90.5,Healthy,Low,Humidity Deviation
Cotton,24.26,61.69,75.25,19.54,5.67,91.0,78.7,65.5,98.0,Healthy,Low,Optimal Conditions
Cotton,23.67,56.48,107.96,18.68,8.35,119.1,38.1,110.1,98.0,Healthy,Low,Optimal Conditions
Cotton,19.29,13.35,9.46,49.58,7.17,122.4,35.2,70.0,13.7,High Risk,High,Humidity Deviation
Cotton,17.54,73.78,29.0,18.57,6.73,39.1,83.8,15.3,67.5,At Risk,Moderate,Rainfall Deviation
Cotton,11.88,18.54,198.02,35.5,6.14,24.5,13.4,106.4,5.3,High Risk,High,Rainfall Deviation
Cotton,25.23,50.2,125.28,21.39,8.17,90.6,83.4,72.4,94.4,Healthy,Low,Rainfall Deviation
Cotton,28.17,40.47,102.9,24.87,8.38,50.4,80.0,112.0,88.6,Healthy,Low,Humidity Deviation
Cotton,28.8,30.3,108.81,10.75,8.03,75.9,17.5,89.2,76.4,Healthy,Low,Humidity Deviation
Cotton,22.56,63.17,92.45,30.33,7.83,88.9,65.7,112.1,98.0,Healthy,Low,Optimal Conditions
Cotton,29.73,42.33,125.32,21.87,8.1,35.9,57.6,62.2,85.2,Healthy,Low,Humidity Deviation
Cotton,23.78,57.45,56.49,8.77,6.32,106.5,13.9,83.4,98.0,Healthy,Low,Optimal Conditions
Cotton,21.9,56.02,63.47,13.28,6.57,135.9,87.1,61.6,98.0,Healthy,Low,Optimal Conditions
Cotton,29.05,64.48,51.31,23.6,7.66,67.0,82.4,73.8,98.0,Healthy,Low,Optimal Conditions
Cotton,35.6,67.25,81.75,22.95,5.53,27.2,89.4,22.6,85.6,Healthy,Low,Temperature Deviation
Cotton,24.88,69.39,69.12,11.15,7.4,22.9,81.8,69.5,98.0,Healthy,Low,Optimal Conditions
Cotton,22.62,53.73,69.65,19.66,7.74,44.6,39.7,81.6,98.0,Healthy,Low,Optimal Conditions
Cotton,28.95,66.71,73.95,11.72,8.05,113.1,33.1,49.0,98.0,Healthy,Low,Optimal Conditions
Cotton,30.83,87.26,88.02,12.56,6.11,30.1,59.6,30.5,74.1,At Risk,Moderate,Humidity Deviation
Cotton,21.16,65.64,98.74,7.43,7.72,72.0,29.2,80.2,98.0,Healthy,Low,Optimal Conditions
Cotton,29.33,50.95,107.55,6.08,7.24,128.3,11.0,67.3,98.0,Healthy,Low,Optimal Conditions
Cotton,27.38,54.51,53.89,14.39,6.75,94.7,26.8,50.6,98.0,Healthy,Low,Optimal Conditions
Cotton,33.37,67.6,133.8,27.5,7.25,100.6,89.2,24.5,85.8,Healthy,Low,Rainfall Deviation
Cotton,35.62,66.44,33.87,22.52,7.72,114.0,34.1,68.8,74.2,At Risk,Moderate,Temperature Deviation
Cotton,23.28,68.87,71.06,18.44,5.92,105.2,62.9,19.6,98.0,Healthy,Low,Optimal Conditions
Cotton,12.18,16.41,209.16,42.28,7.59,52.5,33.7,103.4,5.0,High Risk,High,Rainfall Deviation
Cotton,28.0,57.88,67.9,14.86,8.0,87.0,12.5,63.4,98.0,Healthy,Low,Optimal Conditions
Cotton,29.39,44.24,84.75,27.01,6.92,62.1,38.9,104.5,93.1,Healthy,Low,Humidity Deviation
Cotton,19.46,54.12,77.43,18.8,5.6,118.5,53.7,50.5,94.6,Healthy,Low,Temperature Deviation
Cotton,27.53,54.16,69.43,14.55,8.14,83.9,70.7,95.1,98.0,Healthy,Low,Optimal Conditions
Cotton,20.61,44.23,35.52,15.4,8.4,21.0,80.4,36.0,81.6,Healthy,Low,Rainfall Deviation
Cotton,37.07,97.95,5.54,33.89,6.42,120.1,34.7,58.1,13.6,High Risk,High,Humidity Deviation
Cotton,22.28,50.78,93.47,14.68,6.35,55.5,85.6,118.7,98.0,Healthy,Low,Optimal Conditions
Cotton,23.06,63.73,55.53,20.01,6.57,133.7,58.2,75.8,98.0,Healthy,Low,Optimal Conditions
Cotton,21.51,68.9,68.82,11.64,5.84,120.4,12.2,102.6,98.0,Healthy,Low,Optimal Conditions
Cotton,30.75,64.6,59.88,13.49,6.44,41.4,78.7,57.4,98.0,Healthy,Low,Optimal Conditions
Cotton,22.87,57.66,102.3,10.45,8.35,133.6,21.6,33.6,98.0,Healthy,Low,Optimal Conditions
Cotton,21.31,95.19,1.33,58.88,6.46,24.5,38.9,16.8,5.9,High Risk,High,Humidity Deviation
Cotton,29.28,68.74,55.25,13.37,6.26,36.7,27.5,75.7,98.0,Healthy,Low,Optimal Conditions
Cotton,25.78,52.7,66.36,7.86,8.15,105.0,79.5,55.3,98.0,Healthy,Low,Optimal Conditions
Cotton,25.19,50.37,93.48,10.25,6.44,91.8,44.9,118.0,98.0,Healthy,Low,Optimal Conditions
Cotton,27.75,56.23,109.44,11.68,7.4,35.2,68.6,43.3,98.0,Healthy,Low,Optimal Conditions
Cotton,30.71,69.41,75.47,17.52,5.66,121.7,60.4,66.3,98.0,Healthy,Low,Optimal Conditions
Cotton,10.53,16.25,6.75,57.39,6.63,110.9,52.4,88.9,5.0,High Risk,High,Temperature Deviation
Cotton,31.36,60.6,99.88,10.48,5.8,100.8,10.6,64.9,98.0,Healthy,Low,Optimal Conditions
Cotton,27.9,69.59,77.86,17.26,7.02,79.5,84.4,108.4,98.0,Healthy,Low,Optimal Conditions
Cotton,20.71,43.03,104.16,26.68,6.68,119.2,31.4,44.1,90.6,Healthy,Low,Humidity Deviation
Cotton,30.04,72.85,31.88,11.79,7.38,60.4,63.8,18.4,83.0,Healthy,Low,Rainfall Deviation
Cotton,28.55,54.25,101.46,5.88,6.15,139.8,44.6,88.8,98.0,Healthy,Low,Optimal Conditions
Cotton,27.71,64.52,68.87,17.43,7.31,66.7,54.6,75.6,98.0,Healthy,Low,Optimal Conditions
Cotton,25.43,56.87,74.05,16.42,6.95,132.8,33.5,58.6,98.0,Healthy,Low,Optimal Conditions
Cotton,36.35,39.44,138.79,17.13,7.04,125.6,38.4,26.5,59.4,At Risk,Moderate,Temperature Deviation
Cotton,36.06,94.58,208.66,46.97,6.63,36.9,66.7,104.7,5.0,High Risk,High,Rainfall Deviation
Cotton,24.31,83.69,104.64,31.2,6.1,31.4,19.6,97.2,79.5,Healthy,Low,Humidity Deviation
Cotton,23.47,57.06,88.72,13.2,7.73,60.7,46.2,25.7,98.0,Healthy,Low,Optimal Conditions
Cotton,26.08,56.03,86.77,5.65,5.87,123.8,55.3,89.8,98.0,Healthy,Low,Optimal Conditions
Cotton,41.43,18.47,4.9,39.49,6.26,124.4,44.6,99.9,5.0,High Risk,High,Temperature Deviation
Cotton,21.04,59.91,56.01,16.32,6.33,73.2,17.0,45.1,98.0,Healthy,Low,Optimal Conditions
Cotton,27.79,86.42,76.43,17.82,7.72,81.2,29.5,50.2,75.4,Healthy,Low,Humidity Deviation
Cotton,12.45,23.5,8.12,43.02,5.89,45.8,62.5,55.4,5.0,High Risk,High,Humidity Deviation
Cotton,19.35,23.37,1.67,54.34,8.07,119.7,73.9,53.0,5.4,High Risk,High,Rainfall Deviation
Cotton,31.22,56.14,73.9,15.49,6.38,118.3,15.6,98.1,98.0,Healthy,Low,Optimal Conditions
Cotton,32.72,75.96,138.22,25.74,8.15,58.4,40.5,79.4,77.9,Healthy,Low,Rainfall Deviation
Cotton,15.17,81.02,18.72,18.42,7.08,101.4,32.9,41.5,41.2,High Risk,High,Rainfall Deviation
Cotton,26.51,69.02,95.73,11.44,5.66,40.2,46.5,100.5,98.0,Healthy,Low,Optimal Conditions
Cotton,26.92,67.84,104.83,8.24,5.63,56.6,65.7,114.9,98.0,Healthy,Low,Optimal Conditions
Cotton,21.31,67.68,94.89,19.88,6.69,69.9,23.8,27.2,98.0,Healthy,Low,Optimal Conditions
Cotton,26.9,77.95,43.88,11.29,7.69,59.5,62.3,44.4,83.8,Healthy,Low,Humidity Deviation
Cotton,38.06,44.26,126.81,22.14,6.9,138.1,54.6,84.4,62.8,At Risk,Moderate,Temperature Deviation
Cotton,25.2,61.89,54.19,8.84,6.09,21.9,53.0,73.9,98.0,Healthy,Low,Optimal Conditions
Cotton,23.96,63.04,58.08,12.78,7.8,39.7,70.3,94.9,98.0,Healthy,Low,Optimal Conditions
Cotton,21.21,69.48,61.6,17.33,7.19,51.7,20.4,67.2,98.0,Healthy,Low,Optimal Conditions
Cotton,28.69,68.08,98.31,9.12,8.14,120.0,84.3,63.2,98.0,Healthy,Low,Optimal Conditions
Cotton,27.3,42.67,48.79,12.51,7.1,123.0,68.9,37.6,90.4,Healthy,Low,Humidity Deviation
Cotton,26.59,66.2,100.35,18.65,7.03,103.3,18.9,74.4,98.0,Healthy,Low,Optimal Conditions
Cotton,25.75,62.68,65.42,5.78,5.53,22.7,10.7,26.6,98.0,Healthy,Low,Optimal Conditions
Cotton,23.43,69.74,68.36,6.91,7.14,123.0,64.2,46.1,98.0,Healthy,Low,Optimal Conditions
Cotton,35.36,44.34,91.9,19.31,8.04,100.4,68.6,76.7,79.8,Healthy,Low,Temperature Deviation
Cotton,29.35,51.36,90.39,19.96,7.84,54.9,32.2,85.1,98.0,Healthy,Low,Optimal Conditions
Cotton,38.79,88.33,198.02,31.79,5.99,48.9,51.2,74.8,13.3,High Risk,High,Rainfall Deviation
Cotton,29.32,56.19,105.33,14.85,6.81,114.8,75.4,45.5,98.0,Healthy,Low,Optimal Conditions
Cotton,31.3,53.29,52.53,11.81,7.9,112.6,83.6,71.0,98.0,Healthy,Low,Optimal Conditions
Cotton,27.48,65.57,55.6,7.59,5.54,91.2,80.9,85.4,98.0,Healthy,Low,Optimal Conditions
Cotton,34.72,98.17,262.82,58.39,8.21,114.8,42.6,74.3,5.0,High Risk,High,Rainfall Deviation
Cotton,37.81,38.98,27.03,11.79,5.56,95.4,60.4,118.6,47.5,High Risk,High,Temperature Deviation
Cotton,24.65,62.49,99.54,19.05,7.91,71.2,60.8,104.9,98.0,Healthy,Low,Optimal Conditions
Cotton,29.21,73.0,42.34,24.18,7.3,62.0,45.5,21.8,90.1,Healthy,Low,Rainfall Deviation
Cotton,17.26,84.77,92.19,24.99,6.75,104.2,70.5,96.9,64.8,At Risk,Moderate,Humidity Deviation
Cotton,22.05,35.01,85.14,12.53,5.64,88.0,29.4,92.1,82.0,Healthy,Low,Humidity Deviation
Cotton,28.28,80.07,93.37,15.25,7.57,87.9,16.2,32.1,84.9,Healthy,Low,Humidity Deviation
Cotton,23.04,65.84,74.96,6.4,6.95,30.9,20.3,40.2,98.0,Healthy,Low,Optimal Conditions
Cotton,34.5,91.6,7.22,25.69,5.85,121.3,77.6,49.6,27.7,High Risk,High,Humidity Deviation
Cotton,28.75,57.2,52.73,7.37,5.91,90.7,81.8,98.3,98.0,Healthy,Low,Optimal Conditions
Cotton,27.34,77.28,64.61,13.48,8.08,73.7,83.4,64.1,89.1,Healthy,Low,Humidity Deviation
Cotton,22.56,50.07,81.93,6.61,6.68,90.7,32.1,33.4,98.0,Healthy,Low,Optimal Conditions
Cotton,31.7,26.36,123.67,31.7,7.15,28.5,53.3,108.7,66.7,At Risk,Moderate,Humidity Deviation
Cotton,19.95,56.18,132.73,31.12,6.49,126.3,77.8,37.1,88.0,Healthy,Low,Rainfall Deviation
Cotton,35.33,69.07,126.91,16.52,7.03,100.1,12.1,54.6,80.5,Healthy,Low,Temperature Deviation
Cotton,30.24,29.96,90.17,28.72,7.17,44.8,59.9,52.6,76.0,Healthy,Low,Humidity Deviation
Cotton,18.55,20.96,8.08,47.43,7.07,127.9,68.1,68.5,13.4,High Risk,High,Humidity Deviation
Cotton,25.45,54.53,51.04,13.62,6.14,45.0,20.0,34.9,98.0,Healthy,Low,Optimal Conditions
Cotton,28.42,58.03,83.69,14.55,8.42,28.2,43.4,40.8,98.0,Healthy,Low,Optimal Conditions
Cotton,15.71,80.04,114.15,11.14,6.13,28.9,33.1,80.9,64.9,At Risk,Moderate,Temperature Deviation
Cotton,33.46,66.41,71.93,17.6,6.52,128.0,14.0,51.8,94.1,Healthy,Low,Temperature Deviation
Cotton,21.32,52.26,75.87,15.3,6.37,122.0,45.0,116.7,98.0,Healthy,Low,Optimal Conditions
Cotton,38.0,22.3,247.82,52.61,7.78,61.9,46.3,77.5,5.0,High Risk,High,Rainfall Deviation
Cotton,36.12,94.37,232.47,36.12,6.2,125.5,76.9,39.1,6.9,High Risk,High,Rainfall Deviation
Cotton,29.85,62.31,56.05,13.81,6.86,112.9,26.7,62.6,98.0,Healthy,Low,Optimal Conditions
Cotton,31.53,65.57,94.2,15.35,6.77,130.8,15.8,99.3,98.0,Healthy,Low,Optimal Conditions
Cotton,24.56,60.39,96.96,17.58,7.25,68.4,85.7,40.9,98.0,Healthy,Low,Optimal Conditions
Cotton,43.77,94.09,1.04,26.37,8.46,99.7,64.5,19.0,5.0,High Risk,High,Temperature Deviation
Cotton,20.04,37.65,123.13,30.32,7.42,118.5,14.7,110.1,77.0,Healthy,Low,Humidity Deviation
Cotton,23.82,51.07,107.92,17.78,8.24,121.7,48.4,112.0,98.0,Healthy,Low,Optimal Conditions
Cotton,36.98,21.44,8.62,37.31,6.2,94.0,50.7,119.1,17.6,High Risk,High,Humidity Deviation
Cotton,9.96,95.46,3.28,41.34,5.8,60.3,40.3,63.9,5.0,High Risk,High,Temperature Deviation
Cotton,29.74,66.96,59.14,31.31,7.82,127.8,36.7,119.2,98.0,Healthy,Low,Optimal Conditions
Cotton,21.58,67.11,105.64,6.36,5.84,24.0,18.4,37.0,98.0,Healthy,Low,Optimal Conditions
Cotton,9.78,15.62,199.6,58.49,6.4,138.8,60.6,40.4,5.0,High Risk,High,Temperature Deviation
Cotton,29.14,58.93,54.11,7.53,7.87,97.8,55.6,32.6,98.0,Healthy,Low,Optimal Conditions
Cotton,10.68,96.15,268.95,42.07,8.47,45.7,43.4,45.6,5.0,High Risk,High,Rainfall Deviation
Cotton,31.63,68.72,130.85,14.62,8.45,104.2,49.7,60.2,92.4,Healthy,Low,Rainfall Deviation
Cotton,11.87,15.17,262.77,58.55,6.02,106.4,59.2,86.4,5.0,High Risk,High,Rainfall Deviation
Cotton,24.45,63.68,62.93,11.29,6.06,21.0,87.6,60.3,98.0,Healthy,Low,Optimal Conditions
Cotton,37.11,11.02,1.13,26.72,5.81,35.4,17.3,33.7,15.3,High Risk,High,Rainfall Deviation
Cotton,22.56,56.47,91.94,24.56,6.9,117.4,22.5,97.9,98.0,Healthy,Low,Optimal Conditions
Cotton,23.13,63.12,101.3,8.79,6.48,84.5,26.9,100.2,98.0,Healthy,Low,Optimal Conditions
Cotton,24.23,47.6,63.29,13.26,7.93,70.5,71.2,115.2,97.1,Healthy,Low,Optimal Conditions
Cotton,12.54,96.26,8.64,56.53,6.44,88.9,50.1,66.4,5.0,High Risk,High,Humidity Deviation
Cotton,26.98,79.59,91.41,26.23,5.89,65.8,56.8,92.4,85.6,Healthy,Low,Humidity Deviation
